Control,State,Plan,2018 Fall Enrollment,Known_Cases_in_County_per_100k_Residents,lat,lng,institution,Address,Campus_Size,Housing,Total_All_Undergrad_Grant/Scholarship,AVG_All_Undergrad_Grant/Scholarship,Total_Federal_Student_Loans,AVG_Federal_Student_Loans_Amount,undergraduate_population,graduate_population,total_number_faculty,college_year,zipcode,city,county,Tuition_out_state_undergraduate,Tuition_in_state_undergraduate,Tuition_In_state_graduate,Tuition_Out_State_Graduate,Tuition_fee_graduate_In_State,Tuition_fee_graduate_Out_State,Average_Tuition,Average_Expense,per_dem,per_gop,pi_2014,pi_2015,pi_2016,pi_2017,pi_2018,gdp_2014,gdp_2015,gdp_2016,gdp_2017,gdp_2018,state,cases_mar,cases_apr,cases_may,cases_june,cases_july,death_mar,death_apr,death_may,death_june,death_july,Total_Cases,Percent_of_State_Cases,Cases_per_100000,Total_Deaths,Plan_type,Campus_Location,pct_change_2014_2015_gdp,pct_change_2015_2016_gdp,pct_change_2016_2017_gdp,pct_change_2017_2018_gdp,pct_change_gdp_avg,pct_change_2014_2015_income,pct_change_2015_2016_income,pct_change_2016_2017_income,pct_change_2017_2018_income,pct_change_income_avg,control_year
Private,CA,Online,960.0,701,37.802277200000006,-122.1866096,Holy Names University,"3500 Mountain Blvd, Oakland, California 94619-1699",Large,Yes,19002223.0,30798.0,5424953.0,10433.0,629,337,156,4,94619,Oakland,Alameda,0.0,0.0,0,0,0,0,38670.0,56972.0,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,City,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Private-4
Public,CA,Online,10404.0,701,37.79452149999999,-122.26116609999998,Laney College,"900 Fallon Sreet, Oakland, California 94607",Large,No,15042115.0,2713.0,786424.0,6554.0,10424,0,373,2,94607,Oakland,Alameda,7344.25,1224.25,0,0,0,0,0.0,22326.5,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,City,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Public-2
Public,CA,Online,8978.0,701,37.711689,-121.7997617,Las Positas College,"3000 Campus Hill Drive, Livermore, California 94551-7650",Small,No,9111425.0,3022.0,173528.0,5984.0,8706,0,377,2,94551,Livermore,Alameda,7413.5,1143.5,0,0,0,0,0.0,21233.75,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,City,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Public-2
Public,CA,Online,7453.0,701,37.78955300000001,-122.16561200000001,Merritt College,"12500 Campus Dr, Oakland, California 94619-3196",Large,No,7120760.0,1912.0,429790.0,5969.0,6857,0,253,2,94619,Oakland,Alameda,7344.25,1224.25,0,0,0,0,0.0,22326.5,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,City,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Public-2
Private,CA,Online,1257.0,701,37.781036799999995,-122.1828791,Mills College,"5000 MacArthur Blvd, Oakland, California 94613",Large,Yes,14802674.0,20531.0,3462007.0,7258.0,723,399,186,4,94613,Oakland,Alameda,0.0,0.0,0,0,0,0,38251.25,55771.75,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,City,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Private-4
Public,CA,TBD,8835.0,701,37.529661,-121.91685829999999,Ohlone College,"43600 Mission Blvd, Fremont, California 94539-0390",Large,No,8455674.0,2651.0,352244.0,6646.0,8900,0,434,2,94539,Fremont,Alameda,6869.0,1163.0,0,0,0,0,0.0,20403.0,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,Suburb,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Public-2
Public,CA,Online,42501.0,701,37.8718992,-122.2585399,University of California -Berkeley,"200 California Hall, Berkeley, California 94720",Midsize,Yes,339714297.0,19369.0,36868453.0,5491.0,31348,11837,4295,4,94720,Berkeley,Alameda,42389.5,14029.0,11442,26544,2745,2745,0.0,37598.75,0.7931424750689999,0.148711258246,59085.0,63888.0,67567.0,71560.0,76644.0,106223633.0,114592329.0,119447773.0,125803266.0,130701879.0,CA,304,1624,3310,5985,11198,7,63,103,135,182,12468.0,2.3,746.0,193.0,Not In-Class,City,0.07878374862211689,0.04237145751702106,0.05320729587817431,0.038938679064182635,0.05332529527037372,0.0812896674282813,0.05758514901076885,0.05909689641392987,0.07104527669088878,0.06725424738596719,Public-4
Public,MA,Online,1696.0,516,42.459487,-73.31466400000002,Berkshire Community College,"1350 West Street, Pittsfield, Massachusetts 01201-5786",Fringe,No,5703158.0,4917.0,2148761.0,5552.0,1627,0,139,2,1201,Pittsfield,Berkshire,11020.5,5301.5,0,0,0,0,0.0,22168.25,0.674965507619,0.260421349621,48378.0,51203.0,52595.0,54135.0,56503.0,6459109.0,6539113.0,6577320.0,6563795.0,6659360.0,MA,162,442,544,594,648,5,35,40,44,46,666.0,0.6,533.0,46.0,Not In-Class,Rural,0.012386228503033468,0.005842841376192765,-0.002056308648507295,0.014559412656854762,0.007683043471893425,0.058394311463888536,0.02718590707575728,0.02928034984314098,0.0437424956128198,0.03965076599890165,Public-2
Public,MA,Hybrid,1452.0,516,42.691554,-73.1033372,Massachusetts College of Liberal Arts,"375 Church Street, North Adams, Massachusetts 01247-4100",Fringe,Yes,7401137.0,7062.0,8734208.0,9432.0,1345,162,175,4,1247,North Adams,Berkshire,19319.75,10374.75,0,0,0,0,0.0,25290.5,0.674965507619,0.260421349621,48378.0,51203.0,52595.0,54135.0,56503.0,6459109.0,6539113.0,6577320.0,6563795.0,6659360.0,MA,162,442,544,594,648,5,35,40,44,46,666.0,0.6,533.0,46.0,In-class,Town,0.012386228503033468,0.005842841376192765,-0.002056308648507295,0.014559412656854762,0.007683043471893425,0.058394311463888536,0.02718590707575728,0.02928034984314098,0.0437424956128198,0.03965076599890165,Public-4
Private,MA,In-person,2149.0,516,42.7128843,-73.20313949999998,Williams College,"880 Main St, Williamstown, Massachusetts 01267",Fringe,Yes,60611253.0,51496.0,1944232.0,4227.0,2094,56,382,4,1267,Williamstown,Berkshire,0.0,0.0,0,0,0,0,54517.5,71950.0,0.674965507619,0.260421349621,48378.0,51203.0,52595.0,54135.0,56503.0,6459109.0,6539113.0,6577320.0,6563795.0,6659360.0,MA,162,442,544,594,648,5,35,40,44,46,666.0,0.6,533.0,46.0,In-class,Town,0.012386228503033468,0.005842841376192765,-0.002056308648507295,0.014559412656854762,0.007683043471893425,0.058394311463888536,0.02718590707575728,0.02928034984314098,0.0437424956128198,0.03965076599890165,Private-4
Private,GA,In-person,2014.0,1308,34.290361,-85.189199,Berry College,"2277 Martha Berry Hwy NW, Mount Berry, Georgia 30149",Small,Yes,48351345.0,25262.0,6231794.0,6425.0,1943,91,208,4,30149,Mount Berry,Floyd,0.0,0.0,0,0,0,0,35633.5,51291.5,0.266481751825,0.70204379562,34030.0,35472.0,36054.0,37003.0,38524.0,3673431.0,3689436.0,3732691.0,3778121.0,3787411.0,GA,31,144,263,514,1168,2,11,15,15,15,1388.0,0.7,1409.0,19.0,In-class,Suburb,0.004356962196921625,0.011724014185366002,0.012170844037183898,0.002458894249284234,0.007677678667188941,0.04237437555098442,0.016407307171853857,0.026321628668108943,0.041104775288490124,0.031552021669859334,Private-4
Public,GA,In-person,6184.0,1308,34.169756799999995,-85.2074433,Georgia Highlands College,"3175 Cedartown Highway, S.E., Rome, Georgia 30161-3897",Fringe,No,16354338.0,4321.0,7978622.0,5439.0,6168,0,306,4,30161,Rome,Floyd,9496.5,3291.25,0,0,0,0,0.0,18374.75,0.266481751825,0.70204379562,34030.0,35472.0,36054.0,37003.0,38524.0,3673431.0,3689436.0,3732691.0,3778121.0,3787411.0,GA,31,144,263,514,1168,2,11,15,15,15,1388.0,0.7,1409.0,19.0,In-class,Rural,0.004356962196921625,0.011724014185366002,0.012170844037183898,0.002458894249284234,0.007677678667188941,0.04237437555098442,0.016407307171853857,0.026321628668108943,0.041104775288490124,0.031552021669859334,Public-4
Private,GA,TBD,1452.0,1308,34.2594732,-85.193711,Shorter University,"315 Shorter Ave, Rome, Georgia 30165",Small,Yes,16276291.0,14468.0,6177971.0,7294.0,1394,93,123,4,30165,Rome,Floyd,0.0,0.0,0,0,0,0,22050.0,34832.5,0.266481751825,0.70204379562,34030.0,35472.0,36054.0,37003.0,38524.0,3673431.0,3689436.0,3732691.0,3778121.0,3787411.0,GA,31,144,263,514,1168,2,11,15,15,15,1388.0,0.7,1409.0,19.0,Not In-Class,City,0.004356962196921625,0.011724014185366002,0.012170844037183898,0.002458894249284234,0.007677678667188941,0.04237437555098442,0.016407307171853857,0.026321628668108943,0.041104775288490124,0.031552021669859334,Private-4
Private,WV,In-person,581.0,268,40.206055,-80.559834,Bethany College ,"31 E Campus Dr, Bethany, West Virginia 26032",Fringe,Yes,13069876.0,23465.0,3268172.0,7513.0,516,19,63,4,26032,Bethany,Brooke,0.0,0.0,0,0,0,0,29147.25,43404.25,0.267190775681,0.6890985324950001,36805.0,37986.0,37740.0,39736.0,41740.0,1012500.0,864081.0,804058.0,859569.0,860118.0,WV,0,3,5,9,54,0,0,0,0,1,61.0,0.9,278.0,19.0,In-class,Rural,-0.14658666666666667,-0.06946455251301673,0.06903855194525768,0.0006386921817794733,-0.03659349376316156,0.032088031517456865,-0.006476070131100932,0.052888182299947004,0.050432856855244616,0.03223325013538689,Private-4
Private,MN,In-person,739.0,1279,44.1667466,-93.9912901,Bethany Lutheran College,"700 Luther Dr, Mankato, Minnesota 56001",Small,Yes,11385747.0,18305.0,2427101.0,5863.0,741,0,68,4,56001,Mankato,Blue Earth,0.0,0.0,0,0,0,0,27145.0,37652.5,0.43384652393600004,0.47110295886500003,41843.0,42785.0,42237.0,43134.0,44383.0,3844532.0,3862661.0,3849368.0,4042066.0,4007832.0,MN,9,38,138,403,801,0,0,0,2,4,874.0,1.5,1292.0,19.0,In-class,City,0.004715528444034282,-0.003441409950290745,0.05005964615490127,-0.008469431226506445,0.01071608335553459,0.022512726142962985,-0.012808227182423745,0.021237303785780242,0.028956275791718833,0.014974519634509575,Private-4
Private,KS,In-person,444.0,478,38.0736885,-97.3433008,Bethel College ,"300 E 27th St, North Newton, Kansas 67117-1716",Distant,Yes,8524643.0,19418.0,2226719.0,6687.0,456,0,63,4,67117,North Newton,Harvey,0.0,0.0,0,0,0,0,28142.5,42354.75,0.344291609354,0.584800550206,38197.0,38570.0,39397.0,39753.0,42057.0,1107138.0,1119441.0,1125067.0,1086867.0,1116247.0,KS,1,7,15,39,153,0,0,2,2,3,190.0,0.6,552.0,19.0,In-class,Town,0.011112435848105656,0.005025722659791807,-0.033953533434008816,0.027031826341217462,0.0023041128537765274,0.0097651648035186,0.021441534871661914,0.009036221032058278,0.05795788997056825,0.024550202669451758,Private-4
Private,KS,In-person,419.0,478,38.1355009,-97.4317152,Hesston College,"301 South Main, Hesston, Kansas 67062-2093",Distant,Yes,6562559.0,16164.0,2632652.0,8201.0,378,0,60,4,67062,Hesston,Harvey,0.0,0.0,0,0,0,0,26677.5,39674.0,0.344291609354,0.584800550206,38197.0,38570.0,39397.0,39753.0,42057.0,1107138.0,1119441.0,1125067.0,1086867.0,1116247.0,KS,1,7,15,39,153,0,0,2,2,3,190.0,0.6,552.0,19.0,In-class,Town,0.011112435848105656,0.005025722659791807,-0.033953533434008816,0.027031826341217462,0.0023041128537765274,0.0097651648035186,0.021441534871661914,0.009036221032058278,0.05795788997056825,0.024550202669451758,Private-4
Private,MN,In-person,5054.0,1267,44.9497911,-93.1564853,Concordia University -St Paul,"1282 Concordia Ave, Saint Paul, Minnesota 55104-5494",Large,Yes,20788207.0,9475.0,14785373.0,8205.0,3125,2012,343,4,55104,Saint Paul,Ramsey,0.0,0.0,0,0,0,0,22018.75,34881.25,0.657335200865,0.262957857936,47960.0,50017.0,51340.0,52490.0,54934.0,36610867.0,37645716.0,38087301.0,38516113.0,39057292.0,MN,50,374,2863,4685,6607,2,26,122,217,258,7233.0,12.3,1314.0,261.0,In-class,City,0.02826617026032189,0.011730019957649364,0.011258660727889329,0.014050716903857874,0.01632639196242961,0.042889908256880736,0.026451006657736368,0.022399688352162057,0.0465612497618594,0.034575463257159635,Private-4
Private,MN,In-person,3526.0,1267,44.965686100000006,-93.1650999,Hamline University,"1536 Hewitt Avenue, Saint Paul, Minnesota 55104-1284",Large,Yes,52408720.0,25843.0,9378640.0,6718.0,2088,1316,283,4,55104,Saint Paul,Ramsey,0.0,0.0,0,0,0,0,40894.25,52931.75,0.657335200865,0.262957857936,47960.0,50017.0,51340.0,52490.0,54934.0,36610867.0,37645716.0,38087301.0,38516113.0,39057292.0,MN,50,374,2863,4685,6607,2,26,122,217,258,7233.0,12.3,1314.0,261.0,In-class,City,0.02826617026032189,0.011730019957649364,0.011258660727889329,0.014050716903857874,0.01632639196242961,0.042889908256880736,0.026451006657736368,0.022399688352162057,0.0465612497618594,0.034575463257159635,Private-4
Private,MN,In-person,2174.0,1267,44.9378933,-93.1691354,Macalester College,"1600 Grand Ave, Saint Paul, Minnesota 55105-1899",Large,Yes,63058633.0,35808.0,5883773.0,5872.0,2098,0,254,4,55105,Saint Paul,Ramsey,0.0,0.0,0,0,0,0,53434.75,67491.75,0.657335200865,0.262957857936,47960.0,50017.0,51340.0,52490.0,54934.0,36610867.0,37645716.0,38087301.0,38516113.0,39057292.0,MN,50,374,2863,4685,6607,2,26,122,217,258,7233.0,12.3,1314.0,261.0,In-class,City,0.02826617026032189,0.011730019957649364,0.011258660727889329,0.014050716903857874,0.01632639196242961,0.042889908256880736,0.026451006657736368,0.022399688352162057,0.0465612497618594,0.034575463257159635,Private-4
Public,MN,Online,7861.0,1267,44.95741829999999,-93.0744273,Metropolitan State University,"700 East Seventh Street, Saint Paul, Minnesota 55106-5000",Large,No,18165442.0,4492.0,22242830.0,7203.0,6770,822,680,4,55106,Saint Paul,Ramsey,14940.5,7854.5,8082,16164,722,722,0.0,28426.75,0.657335200865,0.262957857936,47960.0,50017.0,51340.0,52490.0,54934.0,36610867.0,37645716.0,38087301.0,38516113.0,39057292.0,MN,50,374,2863,4685,6607,2,26,122,217,258,7233.0,12.3,1314.0,261.0,Not In-Class,City,0.02826617026032189,0.011730019957649364,0.011258660727889329,0.014050716903857874,0.01632639196242961,0.042889908256880736,0.026451006657736368,0.022399688352162057,0.0465612497618594,0.034575463257159635,Public-4
Private,MN,Online,4859.0,1267,44.9246332,-93.1823327,St Catherine University,"2004 Randolph Ave, Saint Paul, Minnesota 55105",Large,Yes,48046682.0,19436.0,17062686.0,7543.0,3153,1248,512,4,55105,Saint Paul,Ramsey,0.0,0.0,0,0,0,0,38882.0,51423.5,0.657335200865,0.262957857936,47960.0,50017.0,51340.0,52490.0,54934.0,36610867.0,37645716.0,38087301.0,38516113.0,39057292.0,MN,50,374,2863,4685,6607,2,26,122,217,258,7233.0,12.3,1314.0,261.0,Not In-Class,City,0.02826617026032189,0.011730019957649364,0.011258660727889329,0.014050716903857874,0.01632639196242961,0.042889908256880736,0.026451006657736368,0.022399688352162057,0.0465612497618594,0.034575463257159635,Private-4
Private,MN,TBD,3623.0,1267,45.031563,-93.168573,University of Northwestern -St Paul ,"3003 Snelling Ave N, Saint Paul, Minnesota 55113-1598",Large,Yes,33302045.0,18198.0,9141079.0,7136.0,3376,149,278,4,55113,Saint Paul,Ramsey,0.0,0.0,0,0,0,0,31001.0,43546.0,0.657335200865,0.262957857936,47960.0,50017.0,51340.0,52490.0,54934.0,36610867.0,37645716.0,38087301.0,38516113.0,39057292.0,MN,50,374,2863,4685,6607,2,26,122,217,258,7233.0,12.3,1314.0,261.0,Not In-Class,Suburb,0.02826617026032189,0.011730019957649364,0.011258660727889329,0.014050716903857874,0.01632639196242961,0.042889908256880736,0.026451006657736368,0.022399688352162057,0.0465612497618594,0.034575463257159635,Private-4
Public,CA,Online,5026.0,1916,37.9516402,-122.5491653,College of Marin,"835 College Ave, Kentfield, California 94904-2590",Large,No,5124935.0,2964.0,352438.0,7499.0,5182,0,296,2,94904,Greenbrae,Marin,9516.0,1491.0,0,0,0,0,0.0,25398.75,0.7881500077310001,0.159458254882,106614.0,114592.0,118416.0,124731.0,134275.0,18482010.0,19089876.0,19648493.0,19983906.0,20896027.0,CA,99,237,466,2289,4932,1,13,14,18,64,5250.0,1.0,2028.0,78.0,Not In-Class,Suburb,0.032889604539765964,0.029262473994068894,0.01707067305365353,0.04564277874405534,0.03121638258288593,0.07483069765696812,0.03337056688075957,0.05332894203486016,0.07651666386062808,0.059511717608303975,Public-2
Private,FL,Online,3773.0,1345,29.2110122,-81.03157399999998,Bethune-Cookman University,"640 Dr Mary McLeod Bethune Blvd, Daytona Beach, Florida 32114-3099",Small,Yes,38291369.0,11499.0,20863321.0,7053.0,2778,123,256,4,32114,Daytona Beach,Volusia,0.0,0.0,0,0,0,0,14612.0,28523.5,0.417945940132,0.548447200197,36664.0,38154.0,39151.0,40566.0,42374.0,14496313.0,14882560.0,15475305.0,15985757.0,16446375.0,FL,69,452,730,2105,6707,1,21,38,57,109,7488.0,1.5,1353.0,124.0,Not In-Class,City,0.02664449919093221,0.03982816128408016,0.03298493955369538,0.02881427510752228,0.032067968784057516,0.04063931922321624,0.026130943020391047,0.0361421164210365,0.04456934378543608,0.03687043061251997,Private-4
Public,FL,TBD,13737.0,1345,29.2021607,-81.0485046,Daytona State College,"1200 W. International Speedway Blvd., Daytona Beach, Florida 32114",Small,No,25505810.0,4393.0,11979694.0,4054.0,13430,0,790,4,32114,Daytona Beach,Volusia,11996.75,3108.25,0,0,0,0,0.0,14514.25,0.417945940132,0.548447200197,36664.0,38154.0,39151.0,40566.0,42374.0,14496313.0,14882560.0,15475305.0,15985757.0,16446375.0,FL,69,452,730,2105,6707,1,21,38,57,109,7488.0,1.5,1353.0,124.0,Not In-Class,City,0.02664449919093221,0.03982816128408016,0.03298493955369538,0.02881427510752228,0.032067968784057516,0.04063931922321624,0.026130943020391047,0.0361421164210365,0.04456934378543608,0.03687043061251997,Public-4
Private,FL,In-person,6613.0,1345,29.1917101,-81.05010899999998,Embry-Riddle Aeronautical University -Daytona Beach ,"1 Aerospace Blvd., Daytona Beach, Florida 32114-3900",Small,Yes,79473329.0,15688.0,18522058.0,6909.0,6402,654,394,4,32114,Daytona Beach,Volusia,0.0,0.0,0,0,0,0,35322.5,52568.0,0.417945940132,0.548447200197,36664.0,38154.0,39151.0,40566.0,42374.0,14496313.0,14882560.0,15475305.0,15985757.0,16446375.0,FL,69,452,730,2105,6707,1,21,38,57,109,7488.0,1.5,1353.0,124.0,In-class,City,0.02664449919093221,0.03982816128408016,0.03298493955369538,0.02881427510752228,0.032067968784057516,0.04063931922321624,0.026130943020391047,0.0361421164210365,0.04456934378543608,0.03687043061251997,Private-4
Private,FL,In-person,4341.0,1345,29.0349641,-81.3032406,Stetson University,"421 N Woodland Blvd, DeLand, Florida 32723",Small,Yes,106254955.0,34276.0,10798468.0,6770.0,3183,1246,410,4,32723,Deland,Volusia,0.0,0.0,0,0,0,0,45347.5,62530.0,0.417945940132,0.548447200197,36664.0,38154.0,39151.0,40566.0,42374.0,14496313.0,14882560.0,15475305.0,15985757.0,16446375.0,FL,69,452,730,2105,6707,1,21,38,57,109,7488.0,1.5,1353.0,124.0,In-class,City,0.02664449919093221,0.03982816128408016,0.03298493955369538,0.02881427510752228,0.032067968784057516,0.04063931922321624,0.026130943020391047,0.0361421164210365,0.04456934378543608,0.03687043061251997,Private-4
Public,AL,TBD,3745.0,2301,33.836824,-87.26602899999996,Bevill State Community College,"1411 Indiana Avenue, Jasper, Alabama 35501",Distant,Yes,11918723.0,4333.0,0.0,0.0,3787,0,323,2,35501,Jasper,Walker,8762.5,4853.0,0,0,0,0,0.0,16124.0,0.153404233492,0.827822042882,36101.0,37304.0,37030.0,38482.0,40197.0,1805542.0,1942586.0,1871326.0,1942619.0,2058416.0,AL,31,95,344,855,1445,0,0,2,17,63,1532.0,1.6,2412.0,67.0,Not In-Class,Town,0.07590186215551895,-0.03668306062125435,0.038097584279810144,0.059608703507996165,0.034231272330517724,0.03332317664330628,-0.0073450568303667155,0.03921145017553336,0.04456629073332987,0.0274389651804507,Public-2
Public,WA,Online,2044.0,1345,47.18473729999999,-119.3308713,Big Bend Community College,"7662 Chanute St NE, Moses Lake, Washington 98837-3299",Remote,Yes,5873006.0,6189.0,1219722.0,5350.0,2131,0,96,2,98837,Moses Lake,Grant,4566.0,4135.5,0,0,0,0,0.0,16037.25,0.274876150035,0.653998584572,34724.0,38290.0,38340.0,39488.0,39789.0,4837223.0,5326784.0,5513180.0,5616221.0,5472287.0,WA,62,166,255,611,1256,0,2,3,5,11,1294.0,2.2,1324.0,19.0,Not In-Class,Town,0.10120703552430806,0.03499222044670856,0.018689939381627302,-0.025628264984586608,0.032315232592014326,0.1026955419882502,0.0013058239749281794,0.029942618675013043,0.007622568881685575,0.03539163837996925,Public-2
Public,KY,In-person,4375.0,219,37.688163,-82.778796,Big Sandy Community and Technical College,"1 Bert Combs Dr, Prestonsburg, Kentucky 41653",Remote,No,11933046.0,3008.0,3755349.0,4790.0,2718,0,187,2,41653,Prestonsburg,Floyd,14076.0,4158.0,0,0,0,0,0.0,14983.0,0.243024030022,0.7259245808370001,32817.0,33309.0,33483.0,35738.0,36976.0,1042091.0,1057043.0,1043654.0,1078687.0,1056986.0,KY,1,13,18,29,78,0,0,0,0,1,93.0,0.3,261.0,19.0,In-class,Town,0.014348075168099522,-0.012666466737871591,0.033567638316913465,-0.020117976762489952,0.0037828174961628594,0.014992229637078344,0.005223813383770153,0.06734760923453692,0.03464099837707762,0.030551162658115763,Public-2
