state,county,march_case,april_case,may_case,june_case,july_case,march_death,april_death,may_death,june_death,july_death
NE,Cuming,,6.0,31.0,35.0,52.0,,0.0,0.0,0.0,0.0
NE,Custer,,23.0,36.0,40.0,43.0,,3.0,4.0,4.0,4.0
NE,Dakota,,704.0,1663.0,1781.0,1896.0,,1.0,25.0,36.0,42.0
NE,Dawes,,,1.0,3.0,5.0,,,0.0,0.0,0.0
NE,Dawson,1.0,458.0,835.0,857.0,939.0,0.0,0.0,7.0,8.0,9.0
NE,Deuel,,,,,1.0,,,,,0.0
NE,Dixon,,7.0,27.0,48.0,56.0,,0.0,0.0,2.0,2.0
NE,Dodge,3.0,66.0,463.0,687.0,750.0,0.0,0.0,1.0,8.0,8.0
NE,Douglas,104.0,670.0,4187.0,7235.0,10107.0,1.0,16.0,37.0,93.0,128.0
NE,Dundy,,,,,1.0,,,,,0.0
NE,Fillmore,,1.0,6.0,14.0,22.0,,0.0,0.0,1.0,1.0
NE,Franklin,,5.0,6.0,6.0,9.0,,0.0,0.0,0.0,0.0
NE,Frontier,,1.0,1.0,1.0,3.0,,0.0,0.0,0.0,0.0
NE,Furnas,,3.0,9.0,10.0,15.0,,0.0,0.0,1.0,1.0
NE,Gage,,36.0,45.0,52.0,78.0,,2.0,4.0,4.0,4.0
NE,Garden,,,,4.0,4.0,,,,0.0,0.0
NE,Garfield,,,,1.0,3.0,,,,0.0,0.0
NE,Gosper,1.0,9.0,13.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0
NE,Greeley,,2.0,2.0,3.0,8.0,,0.0,0.0,0.0,0.0
NE,Hall,6.0,1042.0,1507.0,1602.0,1711.0,1.0,28.0,42.0,47.0,46.0
NE,Hamilton,,48.0,60.0,64.0,92.0,,8.0,13.0,13.0,13.0
NE,Harlan,,,,1.0,1.0,,,,0.0,0.0
NE,Hitchcock,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0
NE,Holt,,,1.0,3.0,7.0,,,0.0,0.0,0.0
NE,Hooker,,,,,4.0,,,,,0.0
NE,Howard,,12.0,42.0,46.0,55.0,,0.0,4.0,4.0,4.0
NE,Jefferson,,4.0,6.0,9.0,14.0,,0.0,0.0,0.0,0.0
NE,Johnson,,4.0,6.0,7.0,12.0,,0.0,0.0,0.0,0.0
NE,Kearney,1.0,4.0,11.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0
NE,Keith,,,2.0,4.0,18.0,,,0.0,0.0,0.0
NE,Kimball,,10.0,10.0,10.0,15.0,,0.0,0.0,0.0,0.0
NE,Knox,2.0,2.0,9.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0
NE,Lancaster,8.0,240.0,1195.0,1728.0,2992.0,0.0,1.0,9.0,12.0,15.0
NE,Lincoln,5.0,25.0,47.0,57.0,88.0,1.0,2.0,2.0,2.0,2.0
NE,Madison,2.0,115.0,316.0,365.0,422.0,0.0,3.0,4.0,4.0,6.0
NE,McPherson,,,,,4.0,,,,,0.0
NE,Merrick,,12.0,33.0,38.0,46.0,,0.0,0.0,0.0,0.0
NE,Morrill,,1.0,11.0,37.0,58.0,,0.0,0.0,0.0,0.0
NE,Nance,,2.0,4.0,4.0,8.0,,0.0,0.0,0.0,0.0
NE,Nemaha,1.0,1.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
NE,Nuckolls,,,1.0,1.0,5.0,,,0.0,0.0,0.0
NE,Otoe,,1.0,7.0,22.0,40.0,,0.0,0.0,0.0,0.0
NE,Pawnee,,,,,6.0,,,,,0.0
NE,Perkins,,,,,12.0,,,,,1.0
NE,Phelps,,5.0,20.0,26.0,33.0,,0.0,0.0,0.0,0.0
NE,Pierce,,1.0,6.0,8.0,18.0,,0.0,0.0,0.0,0.0
NE,Platte,1.0,83.0,571.0,664.0,754.0,0.0,0.0,1.0,3.0,3.0
NE,Polk,,7.0,11.0,12.0,22.0,,0.0,0.0,0.0,0.0
NE,Red Willow,,3.0,5.0,6.0,14.0,,0.0,0.0,0.0,0.0
NE,Richardson,,,1.0,5.0,18.0,,,0.0,1.0,1.0
NE,Rock,,,,1.0,2.0,,,,0.0,0.0
NE,Saline,,129.0,497.0,533.0,578.0,,0.0,2.0,2.0,2.0
NE,Sarpy,13.0,123.0,596.0,1167.0,1918.0,0.0,1.0,3.0,8.0,9.0
NE,Saunders,2.0,10.0,36.0,77.0,123.0,0.0,0.0,1.0,2.0,2.0
NE,Scotts Bluff,1.0,29.0,102.0,215.0,278.0,0.0,0.0,0.0,3.0,6.0
NE,Seward,,8.0,28.0,34.0,77.0,,1.0,1.0,1.0,1.0
NE,Sheridan,,,,4.0,9.0,,,,0.0,0.0
NE,Sherman,,1.0,4.0,5.0,7.0,,0.0,0.0,0.0,0.0
NE,Sioux,,,,6.0,5.0,,,,0.0,0.0
NE,Stanton,,5.0,20.0,21.0,26.0,,0.0,0.0,0.0,0.0
NE,Thayer,,,1.0,1.0,25.0,,,0.0,0.0,0.0
NE,Thomas,,,1.0,1.0,1.0,,,0.0,0.0,0.0
NE,Thurston,,4.0,44.0,85.0,198.0,,0.0,0.0,1.0,4.0
NE,Unknown,2.0,,75.0,,43.0,0.0,,0.0,,0.0
NE,Valley,,1.0,4.0,8.0,9.0,,0.0,0.0,0.0,0.0
NE,Washington,19.0,22.0,29.0,50.0,99.0,0.0,1.0,1.0,1.0,1.0
NE,Wayne,,1.0,15.0,28.0,35.0,,0.0,0.0,0.0,0.0
NE,Webster,,4.0,5.0,6.0,9.0,,0.0,0.0,0.0,0.0
NE,Wheeler,,,,,2.0,,,,,0.0
NE,York,1.0,12.0,36.0,41.0,67.0,0.0,0.0,0.0,0.0,0.0
NH,Belknap,12.0,34.0,59.0,81.0,104.0,0.0,0.0,0.0,1.0,4.0
NH,Carroll,10.0,31.0,47.0,54.0,86.0,0.0,0.0,0.0,0.0,1.0
NH,Cheshire,3.0,40.0,57.0,71.0,85.0,0.0,2.0,2.0,2.0,2.0
NH,Coos,,2.0,5.0,7.0,16.0,,0.0,0.0,0.0,0.0
NH,Grafton,35.0,50.0,75.0,85.0,103.0,0.0,0.0,1.0,1.0,1.0
NH,Hillsborough,91.0,964.0,2378.0,3275.0,3717.0,2.0,35.0,138.0,246.0,277.0
NH,Merrimack,22.0,177.0,340.0,410.0,456.0,0.0,3.0,14.0,18.0,21.0
NH,Rockingham,116.0,692.0,1293.0,1474.0,1613.0,1.0,22.0,73.0,89.0,95.0
NH,Strafford,22.0,141.0,268.0,292.0,323.0,0.0,9.0,13.0,13.0,13.0
NH,Sullivan,3.0,12.0,19.0,32.0,38.0,0.0,1.0,1.0,1.0,1.0
NH,Unknown,,3.0,4.0,1.0,3.0,,0.0,0.0,0.0,0.0
NJ,Atlantic,30.0,964.0,2183.0,2877.0,3346.0,0.0,41.0,159.0,216.0,250.0
NJ,Bergen,2482.0,15610.0,18211.0,19686.0,20667.0,41.0,1136.0,1573.0,1989.0,2040.0
NJ,Burlington,178.0,2690.0,4567.0,5206.0,5772.0,5.0,130.0,290.0,424.0,469.0
NJ,Camden,200.0,3519.0,6425.0,7364.0,8295.0,1.0,147.0,334.0,489.0,571.0
NJ,Cape May,15.0,323.0,615.0,744.0,808.0,0.0,22.0,49.0,73.0,86.0
NJ,Cumberland,12.0,723.0,2259.0,2975.0,3197.0,1.0,12.0,72.0,143.0,157.0
NJ,Essex,1564.0,13682.0,17594.0,18995.0,19684.0,36.0,1186.0,1657.0,2021.0,2100.0
NJ,Gloucester,89.0,1251.0,2217.0,2585.0,3038.0,1.0,46.0,147.0,182.0,206.0
NJ,Hudson,1314.0,14916.0,18343.0,19012.0,19603.0,11.0,798.0,1173.0,1451.0,1499.0
NJ,Hunterdon,79.0,603.0,985.0,1135.0,1181.0,0.0,29.0,60.0,124.0,126.0
NJ,Mercer,249.0,3937.0,6850.0,7697.0,8041.0,0.0,231.0,470.0,577.0,612.0
NJ,Middlesex,1123.0,11715.0,15824.0,17016.0,17832.0,20.0,571.0,989.0,1322.0,1403.0
NJ,Monmouth,1030.0,6033.0,8159.0,9233.0,10104.0,15.0,341.0,596.0,807.0,858.0
NJ,Morris,720.0,5287.0,6383.0,6884.0,7260.0,13.0,413.0,613.0,798.0,828.0
NJ,Ocean,874.0,6375.0,8700.0,9682.0,10424.0,12.0,397.0,726.0,955.0,1014.0
NJ,Passaic,1091.0,12449.0,16099.0,17027.0,17535.0,9.0,573.0,925.0,1186.0,1242.0
NJ,Salem,3.0,231.0,621.0,772.0,872.0,0.0,10.0,37.0,75.0,83.0
NJ,Somerset,349.0,3464.0,4567.0,4950.0,5243.0,14.0,270.0,417.0,528.0,554.0
NJ,Sussex,113.0,921.0,1110.0,1229.0,1330.0,3.0,103.0,149.0,191.0,195.0
NJ,Union,1213.0,12578.0,15764.0,16566.0,16627.0,15.0,690.0,1067.0,1326.0,1346.0
NJ,Unknown,3840.0,478.0,970.0,642.0,646.0,0.0,0.0,0.0,0.0,0.0
NJ,Warren,68.0,903.0,1162.0,1244.0,1340.0,2.0,82.0,131.0,158.0,170.0
NM,Bernalillo,117.0,811.0,1464.0,2143.0,4688.0,3.0,35.0,71.0,85.0,117.0
NM,Catron,,1.0,2.0,2.0,4.0,,1.0,1.0,1.0,1.0
NM,Chaves,10.0,22.0,45.0,94.0,317.0,0.0,1.0,2.0,2.0,5.0
NM,Cibola,2.0,52.0,143.0,215.0,588.0,0.0,3.0,5.0,14.0,17.0
NM,Colfax,,5.0,5.0,9.0,13.0,,0.0,0.0,1.0,1.0
NM,Curry,3.0,17.0,51.0,163.0,431.0,0.0,0.0,0.0,0.0,2.0
NM,Doña Ana,18.0,144.0,471.0,960.0,2150.0,0.0,1.0,3.0,9.0,19.0
NM,Eddy,4.0,12.0,20.0,80.0,239.0,1.0,1.0,1.0,1.0,3.0
NM,Grant,,14.0,15.0,18.0,66.0,,0.0,0.0,0.0,2.0
NM,Guadalupe,,14.0,20.0,20.0,31.0,,0.0,0.0,0.0,0.0
NM,Harding,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0
NM,Hidalgo,,,1.0,49.0,85.0,,,0.0,0.0,0.0
NM,Lea,2.0,10.0,26.0,132.0,600.0,0.0,0.0,0.0,0.0,3.0
NM,Lincoln,,2.0,2.0,11.0,91.0,,0.0,0.0,0.0,1.0
NM,Los Alamos,,6.0,6.0,8.0,18.0,,0.0,0.0,0.0,0.0
NM,Luna,,5.0,8.0,79.0,220.0,,1.0,1.0,3.0,3.0
NM,McKinley,12.0,1027.0,2406.0,3375.0,3977.0,0.0,19.0,109.0,168.0,219.0
NM,Mora,,,,,6.0,,,,,0.0
NM,Otero,,5.0,211.0,895.0,1074.0,,0.0,2.0,6.0,10.0
NM,Quay,,4.0,5.0,6.0,31.0,,1.0,1.0,1.0,1.0
NM,Rio Arriba,3.0,14.0,44.0,98.0,292.0,0.0,0.0,1.0,1.0,4.0
NM,Roosevelt,1.0,9.0,38.0,59.0,134.0,0.0,0.0,0.0,1.0,1.0
NM,San Juan,27.0,621.0,1715.0,2422.0,2986.0,0.0,45.0,117.0,163.0,179.0
NM,San Miguel,1.0,2.0,15.0,21.0,41.0,0.0,0.0,0.0,0.0,0.0
NM,Sandoval,23.0,389.0,566.0,728.0,1063.0,0.0,13.0,27.0,29.0,33.0
NM,Santa Fe,38.0,100.0,140.0,238.0,551.0,0.0,0.0,3.0,3.0,3.0
NM,Sierra,,1.0,1.0,11.0,28.0,,0.0,0.0,0.0,0.0
NM,Socorro,3.0,42.0,50.0,60.0,73.0,0.0,2.0,4.0,5.0,5.0
NM,Taos,10.0,18.0,25.0,42.0,91.0,0.0,0.0,0.0,1.0,1.0
NM,Torrance,3.0,15.0,50.0,75.0,102.0,0.0,0.0,1.0,1.0,1.0
NM,Union,,3.0,4.0,7.0,26.0,,0.0,0.0,0.0,0.0
NM,Valencia,5.0,45.0,74.0,126.0,371.0,0.0,0.0,2.0,2.0,4.0
NV,Carson City,5.0,45.0,95.0,151.0,303.0,0.0,1.0,4.0,5.0,7.0
NV,Churchill,,3.0,7.0,11.0,49.0,,1.0,1.0,1.0,1.0
NV,Clark,753.0,3979.0,6579.0,15095.0,40193.0,15.0,202.0,344.0,416.0,664.0
NV,Douglas,5.0,19.0,30.0,65.0,158.0,0.0,0.0,0.0,0.0,0.0
NV,Elko,5.0,15.0,24.0,127.0,462.0,0.0,1.0,1.0,1.0,2.0
NV,Eureka,,,,1.0,2.0,,,,0.0,0.0
NV,Humboldt,3.0,40.0,78.0,83.0,95.0,0.0,2.0,4.0,4.0,4.0
NV,Lander,,7.0,22.0,35.0,49.0,,0.0,0.0,0.0,1.0
NV,Lincoln,,,2.0,2.0,3.0,,,0.0,0.0,0.0
NV,Lyon,1.0,28.0,61.0,115.0,188.0,0.0,0.0,1.0,2.0,3.0
NV,Mineral,,4.0,4.0,5.0,11.0,,0.0,0.0,0.0,0.0
NV,Nye,1.0,37.0,63.0,114.0,349.0,0.0,0.0,2.0,3.0,9.0
NV,Pershing,,,2.0,6.0,13.0,,,0.0,0.0,0.0
NV,Storey,,,1.0,2.0,4.0,,,0.0,0.0,0.0
NV,Unknown,150.0,0.0,,,,0.0,6.0,,,
NV,Washoe,121.0,873.0,1548.0,2766.0,5144.0,3.0,30.0,60.0,75.0,113.0
NV,White Pine,,3.0,3.0,4.0,11.0,,0.0,0.0,0.0,1.0
NY,Albany,217.0,1165.0,1843.0,2102.0,2493.0,1.0,53.0,142.0,159.0,169.0
NY,Allegany,7.0,35.0,45.0,59.0,74.0,0.0,0.0,0.0,0.0,0.0
NY,Broome,35.0,284.0,561.0,716.0,1029.0,3.0,15.0,50.0,61.0,76.0
NY,Cattaraugus,6.0,47.0,87.0,123.0,157.0,0.0,1.0,2.0,5.0,5.0
NY,Cayuga,3.0,48.0,90.0,115.0,141.0,0.0,1.0,1.0,1.0,1.0
NY,Chautauqua,5.0,33.0,83.0,127.0,224.0,0.0,1.0,3.0,4.0,5.0
NY,Chemung,15.0,122.0,137.0,141.0,162.0,0.0,3.0,5.0,5.0,5.0
NY,Chenango,17.0,98.0,132.0,146.0,206.0,0.0,0.0,2.0,3.0,3.0
NY,Clinton,17.0,59.0,95.0,101.0,125.0,0.0,4.0,4.0,4.0,4.0
NY,Columbia,26.0,170.0,383.0,464.0,513.0,1.0,16.0,37.0,43.0,43.0
NY,Cortland,8.0,28.0,41.0,47.0,90.0,0.0,0.0,0.0,0.0,0.0
NY,Delaware,11.0,61.0,79.0,91.0,101.0,0.0,0.0,0.0,0.0,0.0
NY,Dutchess,392.0,2954.0,3899.0,4207.0,4468.0,3.0,70.0,150.0,159.0,162.0
NY,Erie,443.0,3319.0,6014.0,7292.0,8434.0,8.0,227.0,521.0,596.0,621.0
NY,Essex,5.0,34.0,44.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0
NY,Franklin,6.0,15.0,22.0,30.0,48.0,0.0,0.0,0.0,0.0,1.0
NY,Fulton,1.0,71.0,207.0,256.0,275.0,0.0,1.0,12.0,18.0,20.0
NY,Genesee,9.0,153.0,200.0,238.0,270.0,0.0,2.0,5.0,6.0,6.0
NY,Greene,10.0,131.0,238.0,260.0,287.0,0.0,0.0,5.0,5.0,5.0
NY,Hamilton,2.0,3.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
NY,Herkimer,12.0,58.0,107.0,159.0,239.0,2.0,1.0,1.0,1.0,2.0
NY,Jefferson,11.0,61.0,74.0,86.0,128.0,0.0,0.0,0.0,0.0,0.0
NY,Lewis,2.0,9.0,20.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0
NY,Livingston,12.0,69.0,118.0,129.0,164.0,0.0,2.0,4.0,4.0,4.0
NY,Madison,34.0,131.0,311.0,357.0,396.0,0.0,3.0,4.0,4.0,6.0
NY,Monroe,242.0,1441.0,2910.0,3743.0,4678.0,6.0,93.0,218.0,261.0,266.0
NY,Montgomery,6.0,53.0,89.0,118.0,152.0,0.0,1.0,4.0,5.0,5.0
NY,Nassau,7344.0,35854.0,40307.0,41807.0,43158.0,48.0,2111.0,2615.0,2693.0,2706.0
NY,New York City,38375.0,172784.0,207539.0,219844.0,229551.0,1202.0,17809.0,20991.0,22566.0,22996.0
NY,Niagara,41.0,420.0,1020.0,1234.0,1434.0,0.0,13.0,51.0,66.0,68.0
NY,Oneida,34.0,439.0,1006.0,1627.0,2062.0,0.0,14.0,54.0,92.0,110.0
NY,Onondaga,180.0,832.0,2133.0,2842.0,3459.0,0.0,35.0,128.0,178.0,187.0
NY,Ontario,20.0,90.0,206.0,259.0,349.0,0.0,4.0,17.0,25.0,26.0
NY,Orange,1435.0,8665.0,10404.0,10738.0,11087.0,3.0,237.0,374.0,399.0,404.0
NY,Orleans,4.0,89.0,228.0,281.0,291.0,0.0,5.0,26.0,41.0,41.0
NY,Oswego,14.0,63.0,108.0,197.0,240.0,0.0,0.0,0.0,0.0,0.0
NY,Otsego,17.0,67.0,71.0,84.0,107.0,0.0,5.0,6.0,6.0,6.0
NY,Putnam,167.0,970.0,1248.0,1326.0,1418.0,0.0,45.0,60.0,61.0,61.0
NY,Rensselaer,40.0,287.0,486.0,553.0,718.0,0.0,20.0,32.0,37.0,39.0
NY,Rockland,2511.0,11708.0,13128.0,13590.0,13860.0,8.0,370.0,457.0,469.0,470.0
NY,Saratoga,105.0,354.0,477.0,549.0,709.0,1.0,3.0,4.0,5.0,5.0
NY,Schenectady,80.0,501.0,686.0,800.0,1018.0,0.0,25.0,30.0,34.0,36.0
NY,Schoharie,6.0,42.0,50.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0
NY,Schuyler,2.0,7.0,11.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0
NY,Seneca,,39.0,58.0,69.0,84.0,,1.0,0.0,0.0,0.0
NY,St. Lawrence,13.0,173.0,202.0,219.0,260.0,0.0,2.0,2.0,3.0,4.0
NY,Steuben,19.0,216.0,241.0,266.0,290.0,0.0,11.0,18.0,19.0,19.0
NY,Suffolk,5791.0,33664.0,39532.0,41385.0,43170.0,44.0,1228.0,1941.0,2028.0,2043.0
NY,Sullivan,101.0,838.0,1375.0,1451.0,1479.0,0.0,12.0,28.0,31.0,32.0
NY,Tioga,4.0,88.0,128.0,143.0,184.0,0.0,6.0,17.0,18.0,19.0
NY,Tompkins,66.0,128.0,161.0,177.0,227.0,0.0,2.0,2.0,2.0,2.0
NY,Ulster,207.0,1279.0,1678.0,1781.0,2010.0,1.0,7.0,47.0,49.0,49.0
NY,Unknown,0.0,,,,,162.0,,,,
NY,Warren,18.0,176.0,255.0,263.0,298.0,0.0,9.0,29.0,31.0,31.0
NY,Washington,7.0,148.0,235.0,246.0,254.0,0.0,0.0,11.0,11.0,11.0
NY,Wayne,15.0,71.0,113.0,170.0,243.0,0.0,0.0,1.0,1.0,1.0
NY,Westchester,9326.0,28969.0,33428.0,34837.0,35912.0,19.0,1144.0,1492.0,1558.0,1578.0
NY,Wyoming,8.0,65.0,84.0,95.0,111.0,0.0,3.0,3.0,3.0,3.0
NY,Yates,,18.0,39.0,46.0,52.0,,1.0,6.0,6.0,6.0
OH,Adams,,4.0,9.0,21.0,53.0,,0.0,1.0,1.0,2.0
OH,Allen,4.0,121.0,211.0,293.0,603.0,0.0,23.0,32.0,38.0,42.0
OH,Ashland,2.0,7.0,20.0,53.0,123.0,0.0,0.0,0.0,1.0,3.0
OH,Ashtabula,6.0,126.0,338.0,420.0,530.0,0.0,15.0,34.0,43.0,44.0
OH,Athens,3.0,3.0,18.0,33.0,334.0,1.0,1.0,1.0,1.0,1.0
OH,Auglaize,2.0,32.0,73.0,99.0,192.0,0.0,3.0,3.0,3.0,5.0
OH,Belmont,8.0,144.0,428.0,528.0,588.0,0.0,7.0,12.0,21.0,26.0
OH,Brown,1.0,11.0,28.0,52.0,99.0,0.0,1.0,1.0,1.0,1.0
OH,Butler,30.0,281.0,874.0,1405.0,2605.0,0.0,7.0,29.0,44.0,58.0
OH,Carroll,5.0,21.0,30.0,51.0,104.0,0.0,1.0,3.0,3.0,5.0
OH,Champaign,3.0,14.0,27.0,37.0,95.0,0.0,1.0,1.0,1.0,1.0
OH,Clark,6.0,57.0,277.0,729.0,1046.0,0.0,2.0,6.0,8.0,13.0
OH,Clermont,9.0,88.0,206.0,347.0,792.0,0.0,3.0,5.0,6.0,10.0
OH,Clinton,3.0,29.0,43.0,61.0,142.0,0.0,0.0,1.0,0.0,6.0
OH,Columbiana,11.0,253.0,743.0,1205.0,1547.0,2.0,23.0,52.0,60.0,60.0
OH,Coshocton,5.0,17.0,38.0,76.0,182.0,0.0,0.0,0.0,1.0,5.0
OH,Crawford,5.0,45.0,114.0,135.0,160.0,0.0,0.0,4.0,6.0,5.0
OH,Cuyahoga,493.0,2126.0,4369.0,6831.0,12212.0,4.0,112.0,226.0,364.0,465.0
OH,Darke,12.0,76.0,167.0,234.0,308.0,0.0,14.0,21.0,25.0,26.0
OH,Defiance,5.0,20.0,33.0,45.0,124.0,0.0,1.0,2.0,3.0,4.0
OH,Delaware,38.0,160.0,331.0,494.0,1141.0,1.0,4.0,13.0,15.0,17.0
OH,Erie,5.0,56.0,171.0,228.0,488.0,1.0,3.0,14.0,22.0,25.0
OH,Fairfield,13.0,137.0,259.0,481.0,1177.0,0.0,2.0,6.0,16.0,22.0
OH,Fayette,1.0,15.0,40.0,46.0,80.0,0.0,0.0,0.0,0.0,0.0
OH,Franklin,281.0,2441.0,5773.0,9148.0,16630.0,2.0,73.0,260.0,404.0,507.0
OH,Fulton,2.0,22.0,40.0,57.0,133.0,0.0,0.0,0.0,0.0,0.0
OH,Gallia,1.0,6.0,9.0,14.0,49.0,1.0,1.0,1.0,1.0,1.0
OH,Geauga,22.0,154.0,282.0,387.0,515.0,0.0,13.0,32.0,42.0,43.0
OH,Greene,3.0,46.0,101.0,208.0,599.0,0.0,4.0,5.0,9.0,11.0
OH,Guernsey,,15.0,35.0,59.0,103.0,,0.0,1.0,3.0,6.0
OH,Hamilton,101.0,1218.0,2642.0,5010.0,8872.0,0.0,71.0,148.0,198.0,241.0
OH,Hancock,3.0,37.0,50.0,76.0,291.0,0.0,1.0,1.0,1.0,2.0
OH,Hardin,,25.0,60.0,111.0,147.0,,0.0,0.0,12.0,12.0
OH,Harrison,,4.0,10.0,12.0,19.0,,0.0,0.0,1.0,1.0
OH,Henry,,5.0,15.0,29.0,99.0,,0.0,0.0,0.0,1.0
OH,Highland,1.0,11.0,23.0,42.0,114.0,0.0,0.0,1.0,1.0,1.0
OH,Hocking,,18.0,69.0,76.0,104.0,,1.0,4.0,7.0,9.0
OH,Holmes,1.0,6.0,34.0,202.0,315.0,0.0,1.0,1.0,3.0,5.0
OH,Huron,3.0,29.0,57.0,170.0,359.0,1.0,1.0,1.0,1.0,4.0
OH,Jackson,,4.0,14.0,17.0,63.0,,0.0,0.0,0.0,0.0
OH,Jefferson,7.0,43.0,67.0,76.0,191.0,0.0,1.0,2.0,2.0,2.0
OH,Knox,3.0,16.0,25.0,39.0,142.0,0.0,1.0,1.0,1.0,2.0
OH,Lake,43.0,168.0,306.0,433.0,983.0,1.0,7.0,12.0,17.0,33.0
OH,Lawrence,1.0,24.0,30.0,63.0,199.0,0.0,0.0,0.0,0.0,0.0
OH,Licking,21.0,118.0,243.0,404.0,1059.0,0.0,5.0,10.0,11.0,31.0
OH,Logan,3.0,18.0,38.0,58.0,109.0,0.0,0.0,0.0,1.0,1.0
OH,Lorain,78.0,452.0,678.0,947.0,1563.0,2.0,30.0,59.0,67.0,75.0
OH,Lucas,114.0,1251.0,2241.0,2600.0,4521.0,3.0,117.0,242.0,301.0,313.0
OH,Madison,5.0,63.0,152.0,187.0,308.0,0.0,3.0,7.0,8.0,9.0
OH,Mahoning,117.0,828.0,1428.0,1741.0,2349.0,4.0,80.0,174.0,228.0,249.0
OH,Marion,7.0,2196.0,2660.0,2726.0,2855.0,0.0,4.0,28.0,38.0,42.0
OH,Medina,48.0,167.0,337.0,480.0,795.0,1.0,15.0,23.0,32.0,33.0
OH,Meigs,,2.0,6.0,11.0,23.0,,0.0,0.0,0.0,0.0
OH,Mercer,2.0,21.0,210.0,270.0,476.0,0.0,1.0,7.0,8.0,13.0
OH,Miami,46.0,139.0,355.0,437.0,728.0,5.0,27.0,30.0,31.0,36.0
OH,Monroe,,3.0,78.0,85.0,89.0,,0.0,12.0,17.0,17.0
OH,Montgomery,31.0,285.0,656.0,1704.0,3845.0,1.0,10.0,16.0,25.0,70.0
OH,Morgan,,4.0,5.0,9.0,17.0,,0.0,0.0,0.0,0.0
OH,Morrow,,42.0,107.0,114.0,155.0,,1.0,1.0,1.0,2.0
OH,Muskingum,2.0,12.0,50.0,73.0,163.0,0.0,0.0,0.0,1.0,1.0
OH,Noble,,5.0,6.0,9.0,16.0,,0.0,0.0,0.0,0.0
OH,Ottawa,2.0,38.0,99.0,129.0,335.0,0.0,0.0,16.0,23.0,25.0
OH,Paulding,,8.0,14.0,23.0,57.0,,0.0,0.0,0.0,0.0
OH,Perry,,12.0,18.0,30.0,84.0,,0.0,1.0,1.0,1.0
OH,Pickaway,5.0,1732.0,2050.0,2170.0,2342.0,0.0,21.0,37.0,41.0,42.0
OH,Pike,1.0,3.0,6.0,20.0,61.0,0.0,0.0,0.0,0.0,0.0
OH,Portage,32.0,236.0,323.0,412.0,693.0,1.0,40.0,57.0,58.0,60.0
OH,Preble,1.0,27.0,35.0,62.0,140.0,0.0,1.0,1.0,1.0,2.0
OH,Putnam,,67.0,91.0,113.0,181.0,,8.0,14.0,16.0,17.0
OH,Richland,5.0,81.0,199.0,314.0,509.0,0.0,2.0,3.0,5.0,10.0
OH,Ross,1.0,39.0,71.0,107.0,359.0,0.0,1.0,2.0,2.0,5.0
OH,Sandusky,3.0,27.0,73.0,122.0,298.0,0.0,5.0,11.0,13.0,16.0
OH,Scioto,,10.0,15.0,35.0,167.0,,0.0,0.0,0.0,1.0
OH,Seneca,3.0,14.0,20.0,33.0,129.0,0.0,1.0,2.0,2.0,3.0
OH,Shelby,4.0,30.0,41.0,58.0,138.0,0.0,1.0,3.0,4.0,4.0
OH,Stark,44.0,347.0,723.0,1042.0,1619.0,2.0,50.0,91.0,112.0,127.0
OH,Summit,118.0,608.0,1390.0,1953.0,3131.0,5.0,49.0,172.0,205.0,216.0
OH,Trumbull,42.0,308.0,569.0,834.0,1374.0,2.0,31.0,48.0,62.0,98.0
OH,Tuscarawas,7.0,74.0,342.0,507.0,730.0,0.0,0.0,3.0,10.0,13.0
OH,Union,4.0,22.0,51.0,77.0,204.0,0.0,0.0,1.0,1.0,1.0
OH,Unknown,,,1.0,,,,,0.0,,
OH,Van Wert,1.0,3.0,6.0,24.0,65.0,0.0,0.0,0.0,0.0,1.0
OH,Vinton,,6.0,21.0,22.0,29.0,,0.0,2.0,2.0,2.0
OH,Warren,20.0,146.0,366.0,738.0,1517.0,0.0,11.0,21.0,21.0,34.0
OH,Washington,3.0,98.0,118.0,124.0,191.0,0.0,12.0,19.0,20.0,21.0
OH,Wayne,7.0,128.0,272.0,353.0,472.0,0.0,28.0,50.0,52.0,58.0
OH,Williams,,34.0,54.0,65.0,112.0,,1.0,1.0,2.0,3.0
OH,Wood,13.0,164.0,287.0,376.0,852.0,0.0,20.0,46.0,51.0,58.0
OH,Wyandot,1.0,24.0,40.0,58.0,114.0,0.0,2.0,2.0,4.0,5.0
OK,Adair,4.0,64.0,87.0,115.0,274.0,0.0,3.0,3.0,4.0,5.0
OK,Alfalfa,,1.0,1.0,1.0,4.0,,0.0,0.0,0.0,0.0
OK,Atoka,,1.0,3.0,22.0,60.0,,0.0,0.0,0.0,0.0
OK,Beaver,,8.0,24.0,30.0,36.0,,0.0,0.0,0.0,0.0
